2.0646,0.85568
2.0672,0.85877
2.0699,0.86186
2.0726,0.86496
2.0752,0.86806
2.0779,0.87117
2.0806,0.87428
2.0833,0.8774
2.0859,0.88053
2.0886,0.88366
2.0913,0.8868
2.094,0.88994
2.0967,0.89308
2.0994,0.89624
2.1021,0.8994
2.1048,0.90256
2.1075,0.90573
2.1102,0.90891
2.1129,0.91209
2.1156,0.91527
2.1183,0.91846
2.1211,0.92166
2.1238,0.92486
2.1265,0.92807
2.1292,0.93129
2.1319,0.93451
2.1347,0.93773
2.1374,0.94096
2.1401,0.9442
2.1429,0.94744
2.1456,0.95069
2.1483,0.95394
2.1511,0.9572
2.1538,0.96046
2.1566,0.96373
2.1593,0.96701
2.1621,0.97029
2.1648,0.97358
2.1676,0.97687
2.1704,0.98017
2.1731,0.98347
2.1759,0.98678
2.1786,0.99009
2.1814,0.99341
2.1842,0.99674
2.1869,1.0001
2.1897,1.0034
2.1925,1.0067
2.1953,1.0101
2.1981,1.0134
2.2008,1.0168
2.2036,1.0202
2.2064,1.0235
2.2092,1.0269
2.212,1.0303
2.2148,1.0337
2.2176,1.0371
2.2204,1.0405
2.2232,1.0439
2.226,1.0473
2.2288,1.0507
2.2316,1.0541
2.2344,1.0575
2.2372,1.061
2.24,1.0644
2.2428,1.0678
2.2457,1.0713
2.2485,1.0747
2.2513,1.0782
2.2541,1.0817
2.257,1.0851
2.2598,1.0886
2.2626,1.0921
2.2654,1.0956
2.2683,1.0991
2.2711,1.1026
2.274,1.1061
2.2768,1.1096
2.2796,1.1131
2.2825,1.1166
2.2853,1.1201
2.2882,1.1237
2.291,1.1272
2.2939,1.1308
2.2967,1.1343
2.2996,1.1379
2.3024,1.1414
2.3053,1.145
2.3082,1.1485
2.311,1.1521
2.3139,1.1557
2.3168,1.1593
2.3196,1.1629
2.3225,1.1665
2.3254,1.1701
2.3283,1.1737
2.3311,1.1773
2.334,1.1809
2.3369,1.1845
2.3398,1.1882
2.3427,1.1918
2.3455,1.1955
2.3484,1.1991
2.3513,1.2028
2.3542,1.2064
2.3571,1.2101
2.36,1.2138
2.3629,1.2174
2.3658,1.2211
2.3687,1.2248
2.3716,1.2285
2.3745,1.2322
2.3774,1.2359
2.3803,1.2396
2.3832,1.2433
2.3861,1.247
2.3891,1.2508
2.392,1.2545
2.3949,1.2582
2.3978,1.262
2.4007,1.2657
2.4037,1.2695
2.4066,1.2732
2.4095,1.277
2.4124,1.2808
2.4154,1.2845
2.4183,1.2883
2.4212,1.2921
2.4242,1.2959
2.4271,1.2997
2.43,1.3035
2.433,1.3073
2.4359,1.3111
2.4388,1.3149
2.4418,1.3188
2.4447,1.3226
2.4477,1.3264
2.4506,1.3303
2.4536,1.3341
2.4565,1.338
2.4595,1.3418
2.4624,1.3457
2.4654,1.3496
2.4684,1.3534
2.4713,1.3573
2.4743,1.3612
2.4772,1.3651
2.4802,1.369
2.4832,1.3729
2.4861,1.3768
2.4891,1.3807
2.4921,1.3846
2.4951,1.3886
2.498,1.3925
2.501,1.3964
2.504,1.4004
2.507,1.4043
2.5099,1.4083
2.5129,1.4122
2.5159,1.4162
2.5189,1.4202
2.5219,1.4241
2.5249,1.4281
2.5278,1.4321
2.5308,1.4361
2.5338,1.4401
2.5368,1.4441
2.5398,1.4481
2.5428,1.4521
2.5458,1.4561
2.5488,1.4602
2.5518,1.4642
2.5548,1.4682
2.5578,1.4723
2.5608,1.4763
2.5638,1.4804
2.5668,1.4844
2.5698,1.4885
2.5729,1.4926
2.5759,1.4966
2.5789,1.5007
2.5819,1.5048
2.5849,1.5089
2.5879,1.513
2.5909,1.5171
2.594,1.5212
2.597,1.5253
2.6,1.5294
2.603,1.5336
2.6061,1.5377
2.6091,1.5418
2.6121,1.546
2.6151,1.5501
2.6182,1.5543
2.6212,1.5584
2.6242,1.5626
2.6273,1.5668
2.6303,1.5709
2.6333,1.5751
2.6364,1.5793
2.6394,1.5835
2.6424,1.5877
2.6455,1.5919
2.6485,1.5961
2.6516,1.6003
2.6546,1.6046
2.6577,1.6088
2.6607,1.613
2.6638,1.6172
2.6668,1.6215
2.6699,1.6257
2.6729,1.63
2.676,1.6342
2.679,1.6385
2.6821,1.6428
2.6851,1.6471
2.6882,1.6513
2.6913,1.6556
2.6943,1.6599
2.6974,1.6642
2.7004,1.6685
2.7035,1.6728
2.7066,1.6771
2.7096,1.6815
2.7127,1.6858
2.7158,1.6901
2.7188,1.6944
2.7219,1.6988
2.725,1.7031
2.7281,1.7075
2.7311,1.7119
2.7342,1.7162
2.7373,1.7206
2.7404,1.725
2.7434,1.7293
2.7465,1.7337
2.7496,1.7381
2.7527,1.7425
2.7558,1.7469
2.7589,1.7513
2.7619,1.7557
2.765,1.7602
2.7681,1.7646
2.7712,1.769
2.7743,1.7735
2.7774,1.7779
2.7805,1.7823
2.7836,1.7868
2.7867,1.7913
2.7897,1.7957
2.7928,1.8002
2.7959,1.8047
2.799,1.8091
2.8021,1.8136
2.8052,1.8181
2.8083,1.8226
2.8114,1.8271
2.8145,1.8316
2.8176,1.8361
2.8207,1.8407
2.8239,1.8452
2.827,1.8497
2.8301,1.8543
2.8332,1.8588
2.8363,1.8633
2.8394,1.8679
2.8425,1.8725
2.8456,1.877
2.8487,1.8816
2.8518,1.8862
2.855,1.8908
2.8581,1.8953
2.8612,1.8999
2.8643,1.9045
2.8674,1.9091
2.8705,1.9137
2.8737,1.9184
2.8768,1.923
2.8799,1.9276
2.883,1.9322
2.8862,1.9369
2.8893,1.9415
2.8924,1.9462
2.8955,1.9508
2.8987,1.9555
2.9018,1.9601
2.9049,1.9648
2.9081,1.9695
2.9112,1.9742
2.9143,1.9788
2.9174,1.9835
2.9206,1.9882
2.9237,1.9929
2.9268,1.9976
2.93,2.0024
2.9331,2.0071
2.9363,2.0118
2.9394,2.0165
2.9425,2.0213
2.9457,2.026
2.9488,2.0308
2.952,2.0355
2.9551,2.0403
2.9582,2.045
2.9614,2.0498
2.9645,2.0546
2.9677,2.0594
2.9708,2.0641
2.974,2.0689
2.9771,2.0737
2.9803,2.0785
2.9834,2.0833
2.9866,2.0882
2.9897,2.093
2.9929,2.0978
2.996,2.1026
2.9992,2.1075
3.0023,2.1123
3.0055,2.1172
3.0086,2.122
3.0118,2.1269
3.015,2.1317
3.0181,2.1366
3.0213,2.1415
3.0244,2.1464
3.0276,2.1513
3.0308,2.1561
3.0339,2.161
3.0371,2.1659
3.0402,2.1709
3.0434,2.1758
3.0466,2.1807
3.0497,2.1856
3.0529,2.1905
3.0561,2.1955
3.0592,2.2004
3.0624,2.2054
3.0656,2.2103
3.0687,2.2153
3.0719,2.2202
3.0751,2.2252
3.0783,2.2302
3.0814,2.2352
3.0846,2.2402
3.0878,2.2452
3.0909,2.2502
3.0941,2.2552
3.0973,2.2602
3.1005,2.2652
3.1036,2.2702
3.1068,2.2752
3.11,2.2803
3.1132,2.2853
3.1164,2.2903
3.1195,2.2954
3.1227,2.3004
3.1259,2.3055
3.1291,2.3106
3.1323,2.3156
3.1354,2.3207
3.1386,2.3258
3.1418,2.3309
3.145,2.336
3.1482,2.3411
3.1514,2.3462
3.1546,2.3513
3.1577,2.3564
3.1609,2.3615
3.1641,2.3666
3.1673,2.3718
3.1705,2.3769
3.1737,2.382
3.1769,2.3872
3.1801,2.3923
3.1833,2.3975
3.1865,2.4027
3.1896,2.4078
3.1928,2.413
3.196,2.4182
3.1992,2.4234
3.2024,2.4286
3.2056,2.4338
3.2088,2.439
3.212,2.4442
3.2152,2.4494
3.2184,2.4546
3.2216,2.4598
3.2248,2.4651
3.228,2.4703
3.2312,2.4755
3.2344,2.4808
3.2376,2.486
3.2408,2.4913
3.244,2.4966
3.2472,2.5018
3.2504,2.5071
3.2536,2.5124
3.2568,2.5177
3.26,2.523
3.2632,2.5283
3.2664,2.5336
3.2696,2.5389
3.2729,2.5442
3.2761,2.5495
3.2793,2.5548
3.2825,2.5602
3.2857,2.5655
3.2889,2.5708
3.2921,2.5762
3.2953,2.5815
3.2985,2.5869
3.3017,2.5923
3.3049,2.5976
3.3082,2.603
3.3114,2.6084
3.3146,2.6138
3.3178,2.6192
3.321,2.6246
3.3242,2.63
3.3274,2.6354
3.3307,2.6408
3.3339,2.6462
3.3371,2.6516
3.3403,2.6571
3.3435,2.6625
3.3467,2.668
3.35,2.6734
3.3532,2.6789
3.3564,2.6843
3.3596,2.6898
3.3628,2.6952
3.3661,2.7007
3.3693,2.7062
3.3725,2.7117
3.3757,2.7172
3.3789,2.7227
3.3822,2.7282
3.3854,2.7337
3.3886,2.7392
3.3918,2.7447
3.3951,2.7503
3.3983,2.7558
3.4015,2.7613
3.4047,2.7669
3.408,2.7724
3.4112,2.778
3.4144,2.7835
3.4176,2.7891
3.4209,2.7947
3.4241,2.8002
3.4273,2.8058
3.4305,2.8114
3.4338,2.817
3.437,2.8226
3.4402,2.8282
3.4435,2.8338
3.4467,2.8394
3.4499,2.845
3.4532,2.8507
3.4564,2.8563
3.4596,2.8619
3.4628,2.8676
3.4661,2.8732
3.4693,2.8789
3.4725,2.8845
3.4758,2.8902
3.479,2.8959
3.4822,2.9015
3.4855,2.9072
3.4887,2.9129
3.492,2.9186
3.4952,2.9243
3.4984,2.93
3.5017,2.9357
3.5049,2.9414
3.5081,2.9471
3.5114,2.9529
3.5146,2.9586
3.5178,2.9643
3.5211,2.9701
3.5243,2.9758
3.5276,2.9816
3.5308,2.9873
3.534,2.9931
3.5373,2.9989
3.5405,3.0046
3.5438,3.0104
3.547,3.0162
3.5502,3.022
3.5535,3.0278
3.5567,3.0336
3.56,3.0394
3.5632,3.0452
3.5665,3.051
3.5697,3.0569
3.5729,3.0627
3.5762,3.0685
3.5794,3.0744
3.5827,3.0802
3.5859,3.0861
3.5892,3.0919
3.5924,3.0978
3.5957,3.1037
3.5989,3.1096
3.6022,3.1154
3.6054,3.1213
3.6086,3.1272
3.6119,3.1331
3.6151,3.139
3.6184,3.1449
3.6216,3.1508
3.6249,3.1568
3.6281,3.1627
3.6314,3.1686
3.6346,3.1745
3.6379,3.1805
3.6411,3.1864
3.6444,3.1924
3.6476,3.1983
3.6509,3.2043
3.6541,3.2103
3.6574,3.2163
3.6606,3.2222
3.6639,3.2282
3.6671,3.2342
3.6704,3.2402
3.6737,3.2462
3.6769,3.2522
3.6802,3.2582
3.6834,3.2643
3.6867,3.2703
3.6899,3.2763
3.6932,3.2824
3.6964,3.2884
3.6997,3.2944
3.7029,3.3005
3.7062,3.3066
3.7094,3.3126
3.7127,3.3187
3.716,3.3248
3.7192,3.3308
3.7225,3.3369
3.7257,3.343
3.729,3.3491
3.7322,3.3552
3.7355,3.3613
3.7388,3.3674
3.742,3.3736
3.7453,3.3797
3.7485,3.3858
3.7518,3.392
3.7551,3.3981
3.7583,3.4043
3.7616,3.4104
3.7648,3.4166
3.7681,3.4227
3.7714,3.4289
3.7746,3.4351
3.7779,3.4413
3.7811,3.4474
3.7844,3.4536
3.7877,3.4598
3.7909,3.466
3.7942,3.4722
3.7974,3.4785
3.8007,3.4847
3.804,3.4909
3.8072,3.4971
3.8105,3.5034
3.8138,3.5096
3.817,3.5159
3.8203,3.5221
3.8235,3.5284
3.8268,3.5346
3.8301,3.5409
3.8333,3.5472
3.8366,3.5535
3.8399,3.5597
3.8431,3.566
3.8464,3.5723
3.8497,3.5786
3.8529,3.585
3.8562,3.5913
3.8595,3.5976
3.8627,3.6039
3.866,3.6102
3.8693,3.6166
3.8725,3.6229
3.8758,3.6293
3.8791,3.6356
3.8823,3.642
3.8856,3.6483
3.8889,3.6547
3.8921,3.6611
3.8954,3.6675
3.8987,3.6739
3.9019,3.6802
3.9052,3.6866
3.9085,3.693
3.9117,3.6995
3.915,3.7059
3.9183,3.7123
3.9215,3.7187
3.9248,3.7251
3.9281,3.7316
3.9314,3.738
3.9346,3.7445
3.9379,3.7509
3.9412,3.7574
3.9444,3.7639
3.9477,3.7703
3.951,3.7768
3.9543,3.7833
3.9575,3.7898
3.9608,3.7963
3.9641,3.8028
3.9673,3.8093
3.9706,3.8158
3.9739,3.8223
3.9772,3.8288
3.9804,3.8353
3.9837,3.8419
3.987,3.8484
3.9902,3.8549
3.9935,3.8615
3.9968,3.868
4.0001,3.8746
4.0033,3.8812
4.0066,3.8877
4.0099,3.8943
4.0132,3.9009
4.0164,3.9075
4.0197,3.9141
4.023,3.9207
4.0263,3.9273
4.0295,3.9339
4.0328,3.9405
4.0361,3.9471
4.0394,3.9537
4.0426,3.9604
4.0459,3.967
4.0492,3.9736
4.0525,3.9803
4.0557,3.9869
4.059,3.9936
4.0623,4.0003
4.0656,4.0069
4.0689,4.0136
4.0721,4.0203
4.0754,4.027
4.0787,4.0337
4.082,4.0404
4.0852,4.0471
4.0885,4.0538
4.0918,4.0605
4.0951,4.0672
4.0983,4.0739
4.1016,4.0807
4.1049,4.0874
4.1082,4.0942
4.1115,4.1009
4.1147,4.1077
4.118,4.1144
4.1213,4.1212
4.1246,4.1279
4.1279,4.1347
4.1311,4.1415
4.1344,4.1483
4.1377,4.1551
4.141,4.1619
4.1443,4.1687
4.1475,4.1755
4.1508,4.1823
4.1541,4.1891
4.1574,4.1959
4.1607,4.2028
4.1639,4.2096
4.1672,4.2165
4.1705,4.2233
4.1738,4.2302
4.1771,4.237
4.1803,4.2439
4.1836,4.2508
4.1869,4.2576
4.1902,4.2645
4.1935,4.2714
4.1968,4.2783
4.2,4.2852
4.2033,4.2921
4.2066,4.299
4.2099,4.3059
4.2132,4.3128
4.2164,4.3198
4.2197,4.3267
4.223,4.3336
4.2263,4.3406
4.2296,4.3475
4.2329,4.3545
4.2361,4.3614
4.2394,4.3684
4.2427,4.3754
4.246,4.3823
4.2493,4.3893
4.2526,4.3963
4.2559,4.4033
4.2591,4.4103
4.2624,4.4173
4.2657,4.4243
4.269,4.4313
4.2723,4.4383
4.2756,4.4454
4.2788,4.4524
4.2821,4.4594
4.2854,4.4665
4.2887,4.4735
4.292,4.4806
4.2953,4.4876
4.2986,4.4947
4.3018,4.5018
4.3051,4.5088
4.3084,4.5159
4.3117,4.523
4.315,4.5301
4.3183,4.5372
4.3216,4.5443
4.3248,4.5514
4.3281,4.5585
4.3314,4.5656
4.3347,4.5728
4.338,4.5799
4.3413,4.587
4.3446,4.5942
4.3478,4.6013
4.3511,4.6085
4.3544,4.6156
4.3577,4.6228
4.361,4.63
4.3643,4.6372
4.3676,4.6443
4.3709,4.6515
4.3741,4.6587
4.3774,4.6659
4.3807,4.6731
4.384,4.6803
4.3873,4.6875
4.3906,4.6948
4.3939,4.702
4.3972,4.7092
4.4005,4.7165
4.4037,4.7237
4.407,4.7309
4.4103,4.7382
4.4136,4.7455
4.4169,4.7527
4.4202,4.76
4.4235,4.7673
4.4268,4.7745
4.4301,4.7818
4.4333,4.7891
4.4366,4.7964
4.4399,4.8037
4.4432,4.811
4.4465,4.8183
4.4498,4.8257
4.4531,4.833
4.4564,4.8403
4.4597,4.8477
4.463,4.855
4.4662,4.8623
4.4695,4.8697
4.4728,4.8771
4.4761,4.8844
4.4794,4.8918
4.4827,4.8992
4.486,4.9066
4.4893,4.9139
4.4926,4.9213
4.4959,4.9287
4.4991,4.9361
4.5024,4.9435
4.5057,4.951
4.509,4.9584
4.5123,4.9658
4.5156,4.9732
4.5189,4.9807
4.5222,4.9881
4.5255,4.9956
4.5288,5.003
4.5321,5.0105
4.5354,5.0179
4.5386,5.0254
4.5419,5.0329
4.5452,5.0404
4.5485,5.0478
4.5518,5.0553
4.5551,5.0628
4.5584,5.0703
4.5617,5.0778
4.565,5.0854
4.5683,5.0929
4.5716,5.1004
4.5749,5.1079
4.5782,5.1155
4.5815,5.123
4.5847,5.1306
4.588,5.1381
4.5913,5.1457
4.5946,5.1532
4.5979,5.1608
4.6012,5.1684
4.6045,5.176
4.6078,5.1836
4.6111,5.1911
4.6144,5.1987
4.6177,5.2063
4.621,5.214
4.6243,5.2216
4.6276,5.2292
4.6309,5.2368
4.6341,5.2444
4.6374,5.2521
4.6407,5.2597
4.644,5.2674
4.6473,5.275
4.6506,5.2827
4.6539,5.2904
4.6572,5.298
4.6605,5.3057
4.6638,5.3134
4.6671,5.3211
4.6704,5.3288
4.6737,5.3365
4.677,5.3442
4.6803,5.3519
4.6836,5.3596
4.6869,5.3673
4.6902,5.375
4.6935,5.3828
4.6968,5.3905
4.7,5.3982
4.7033,5.406
4.7066,5.4137
4.7099,5.4215
4.7132,5.4293
4.7165,5.437
4.7198,5.4448
4.7231,5.4526
4.7264,5.4604
4.7297,5.4682
4.733,5.476
4.7363,5.4838
4.7396,5.4916
4.7429,5.4994
4.7462,5.5072
4.7495,5.515
4.7528,5.5229
4.7561,5.5307
4.7594,5.5385
4.7627,5.5464
